id,BRANCH_COUNT,CALL_PAIRS,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CONDITION_COUNT,CYCLOMATIC_COMPLEXITY,CYCLOMATIC_DENSITY,DECISION_COUNT,DECISION_DENSITY,DESIGN_COMPLEXITY,DESIGN_DENSITY,EDGE_COUNT,ESSENTIAL_COMPLEXITY,ESSENTIAL_DENSITY,LOC_EXECUTABLE,PARAMETER_COUNT,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAINTENANCE_SEVERITY,MODIFIED_CONDITION_COUNT,MULTIPLE_CONDITION_COUNT,NODE_COUNT,NORMALIZED_CYLOMATIC_COMPLEXITY,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,NUMBER_OF_LINES,PERCENT_COMMENTS,LOC_TOTAL,defects
5473,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,0.33,0,1,0,1,3,0.0,1,False
5474,1,1,2,0,0,1,0.33,0,0.0,1,1.0,2,1,0,1,1,12.36,4.2,217.94,0.02,15,0.24,12.11,51.89,1.0,0,0,3,0.2,7,8,5,6,5,66.67,3,False
5475,3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,0.5,1,2,8,0.4,8,11,3,8,5,66.67,3,False
5476,1,1,0,0,0,1,1.0,0,0.0,1,1.0,2,1,0,0,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1.0,0,0,3,1.0,1,4,1,4,1,0.0,0,False
5477,3,0,2,0,4,2,0.67,2,2.0,1,0.5,5,1,0,1,3,9.87,5.63,312.22,0.02,15,0.18,17.35,55.51,0.5,1,2,5,0.4,5,10,4,9,5,66.67,3,False
5478,1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,1.0,1,2,2,0.2,2,6,2,6,5,50.0,2,False
5479,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,2,9.51,4.0,152.16,0.01,12,0.25,8.45,38.04,1.0,0,0,3,0.25,4,8,3,6,4,50.0,2,False
5480,1,0,3,0,0,1,0.25,0,0.0,1,1.0,1,1,0,1,2,14.4,3.0,129.56,0.01,13,0.33,7.2,43.19,1.0,0,0,2,0.17,4,9,4,6,6,75.0,4,False
5481,1,2,1,0,0,1,0.5,0,0.0,1,1.0,3,1,0,1,2,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,1.0,0,0,4,0.25,4,7,4,6,4,50.0,2,False
5482,1,4,13,3,0,1,0.07,0,0.0,1,1.0,9,1,0,1,0,60.85,4.79,1395.78,0.1,62,0.21,77.54,291.43,1.0,0,0,10,0.05,26,36,19,7,19,94.12,14,False
5483,1,1,0,0,0,1,1.0,0,0.0,1,1.0,2,1,0,0,2,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,1.0,0,0,3,1.0,2,1,2,1,1,0.0,0,False
5484,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.25,1,3,1,3,4,50.0,2,False
5485,1,1,3,1,0,1,0.25,0,0.0,1,1.0,2,1,0,1,1,10.57,3.0,95.1,0.01,10,0.33,5.28,31.7,1.0,0,0,3,0.14,3,7,3,6,7,80.0,4,False
5486,3,0,1,0,4,2,1.0,2,2.0,1,0.5,6,1,0,1,2,5.05,5.0,126.33,0.01,9,0.2,7.02,25.27,0.5,1,2,6,0.5,4,5,2,5,4,50.0,2,False
5487,1,1,2,0,0,1,0.33,0,0.0,1,1.0,2,1,0,1,3,14.62,2.5,91.35,0.01,11,0.4,5.08,36.54,1.0,0,0,3,0.17,5,6,5,5,6,66.67,3,False
5488,3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0.5,1,2,7,0.29,6,10,5,8,7,80.0,5,False
5489,1,1,2,0,0,1,0.33,0,0.0,1,1.0,2,1,0,1,1,9.06,3.5,110.95,0.01,10,0.29,6.16,31.7,1.0,0,0,3,0.2,2,8,2,7,5,66.67,3,False
5490,3,2,3,0,4,2,0.5,2,2.0,2,1.0,7,1,0,1,3,10.79,10.5,1189.65,0.04,29,0.1,66.09,113.3,0.5,1,2,7,0.29,14,15,6,9,7,75.0,4,False
5491,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,2,1.0,0,0,0,0,1,0.0,0,False
5492,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
5493,5,2,7,0,8,3,0.38,4,2.0,3,1.0,10,1,0,1,2,22.78,6.36,922.39,0.05,33,0.16,51.24,144.95,0.33,2,4,9,0.3,14,19,11,10,10,87.5,8,False
5494,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,7.49,3.0,67.38,0.01,8,0.33,3.74,22.46,1.0,0,0,2,1.0,1,7,1,6,1,0.0,0,False
5495,1,1,3,0,0,1,0.25,0,0.0,1,1.0,2,1,0,1,7,22.33,3.5,273.48,0.03,20,0.29,15.19,78.14,1.0,0,0,3,0.2,8,12,8,7,5,75.0,4,False
5496,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,4,17.99,2.5,112.43,0.01,13,0.4,6.25,44.97,1.0,0,0,3,0.17,6,7,6,5,6,50.0,2,False
5497,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
5498,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1.0,0,0,2,0.25,1,5,1,5,4,50.0,2,False
5499,1,1,3,0,0,1,0.25,0,0.0,1,1.0,2,1,0,1,1,9.0,3.33,100.0,0.01,10,0.3,5.56,30.0,1.0,0,0,3,0.17,4,6,3,5,6,75.0,4,False
5500,5,1,3,0,8,3,0.75,4,2.0,1,0.33,11,1,0,1,2,17.86,5.25,492.27,0.03,24,0.19,27.35,93.77,0.33,2,4,10,0.5,12,12,8,7,6,75.0,4,False
5501,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,7.75,2.0,31.02,0.01,6,0.5,1.72,15.51,1.0,0,0,2,0.33,2,4,2,4,3,50.0,2,False
5502,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.25,1,3,1,3,4,50.0,2,False
5503,1,2,1,0,0,1,0.5,0,0.0,1,1.0,3,1,0,1,3,14.42,6.42,593.61,0.03,25,0.16,32.98,92.51,1.0,0,0,4,0.2,11,14,6,7,5,50.0,2,False
5504,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
5505,7,4,16,0,10,4,0.2,4,2.5,3,0.75,16,3,0,4,7,23.28,16.67,6466.18,0.13,87,0.06,359.23,387.97,0.75,3,5,14,0.15,40,47,12,10,27,80.0,20,False
5506,1,6,7,1,0,1,0.13,0,0.0,1,1.0,11,1,0,1,1,55.68,9.4,4915.78,0.17,102,0.11,273.1,523.19,1.0,0,0,12,0.09,41,61,24,11,11,88.89,8,False
5507,7,4,6,0,12,4,0.57,6,2.0,4,1.0,22,1,0,1,1,12.38,20.0,4951.76,0.08,54,0.05,275.1,247.59,0.25,3,6,20,0.44,24,30,9,15,9,85.71,7,False
5508,1,1,0,0,0,1,1.0,0,0.0,1,1.0,2,1,0,1,1,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,1.0,0,0,3,0.33,2,1,2,1,3,0.0,1,False
5509,1,4,4,0,0,1,0.2,0,0.0,1,1.0,6,1,0,1,0,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,1.0,0,0,7,0.14,4,7,4,5,7,80.0,5,False
5510,3,2,9,16,4,2,0.18,2,2.0,1,0.5,8,1,0,2,2,24.04,10.4,2599.82,0.08,52,0.1,144.43,249.98,0.5,1,2,8,0.07,24,28,15,13,29,92.59,11,False
5511,1,1,0,0,0,1,1.0,0,0.0,1,1.0,2,1,0,0,2,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,1.0,0,0,3,1.0,2,1,2,1,1,0.0,0,False
5512,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,1.0,0,1,0,1,1,0.0,0,False
5513,1,1,3,0,0,1,0.25,0,0.0,1,1.0,2,1,0,1,8,27.35,3.0,246.13,0.03,21,0.33,13.67,82.04,1.0,0,0,3,0.2,9,12,9,6,5,75.0,4,False
5514,12,9,18,2,12,8,0.4,6,2.0,7,0.88,28,5,0,2,1,27.79,11.33,3570.0,0.11,63,0.09,198.33,315.0,0.63,3,6,22,0.33,20,43,15,17,24,90.91,20,False
5515,1,1,0,0,0,1,1.0,0,0.0,1,1.0,2,1,0,1,2,5.81,8.0,372.06,0.02,14,0.13,20.67,46.51,1.0,0,0,3,0.5,4,10,2,8,2,0.0,1,False
5516,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.25,1,3,1,3,4,50.0,2,False
5517,3,0,0,0,4,2,1.0,2,2.0,1,0.5,5,1,0,0,0,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,0.5,1,2,5,1.0,3,5,2,5,2,0.0,0,False
5518,1,2,1,0,0,1,0.5,0,0.0,1,1.0,3,1,0,1,2,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,1.0,0,0,4,0.25,4,7,4,6,4,50.0,2,False
5519,5,3,4,0,8,3,0.6,4,2.0,3,1.0,15,1,0,1,1,10.03,17.33,3014.58,0.06,39,0.06,167.48,173.92,0.33,2,4,14,0.43,13,26,6,16,7,80.0,5,False
5520,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.25,1,3,1,3,4,50.0,2,False
5521,1,0,0,1,0,1,1.0,0,0.0,1,1.0,1,1,0,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,0.25,0,1,0,1,4,50.0,1,False
5522,1,1,2,0,0,1,0.33,0,0.0,1,1.0,2,1,0,1,6,19.58,3.5,239.86,0.02,18,0.29,13.33,68.53,1.0,0,0,3,0.25,7,11,7,7,4,66.67,3,False
5523,29,14,63,17,32,16,0.22,16,2.0,15,0.94,67,7,0,11,0,46.5,26.63,32968.78,0.41,202,0.04,1831.6,1238.12,0.44,8,16,53,0.17,67,135,39,31,93,87.91,74,False
5524,1,1,0,0,0,1,1.0,0,0.0,1,1.0,2,1,0,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,3,0.33,0,1,0,1,3,0.0,1,False
5525,13,4,15,1,24,7,0.41,12,2.0,7,1.0,37,1,0,2,6,20.11,31.88,20434.13,0.21,124,0.03,1135.23,641.07,0.14,6,12,32,0.32,51,73,16,20,22,88.89,17,False
5526,1,4,4,0,0,1,0.2,0,0.0,1,1.0,6,1,0,1,0,13.95,2.5,87.17,0.01,11,0.4,4.84,34.87,1.0,0,0,7,0.14,4,7,4,5,7,80.0,5,False
5527,3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,7,0.29,7,10,6,8,7,80.0,5,False
5528,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,1,10.8,2.5,67.5,0.01,9,0.4,3.75,27.0,1.0,0,0,3,0.25,3,6,3,5,4,50.0,2,False
5529,1,1,2,0,0,1,0.33,0,0.0,1,1.0,2,1,0,1,2,6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,1.0,0,0,3,0.2,3,6,2,5,5,66.67,3,False
5530,5,8,12,3,8,3,0.2,4,2.0,3,1.0,18,1,0,3,2,16.58,12.57,2621.1,0.07,50,0.08,145.62,208.5,0.33,2,4,17,0.15,16,34,7,11,20,83.33,15,False
5531,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.25,1,3,1,3,4,50.0,2,False
5532,3,2,6,4,4,2,0.25,2,2.0,2,1.0,7,1,0,2,2,19.8,6.11,739.53,0.04,28,0.16,41.08,121.01,0.5,1,2,7,0.14,10,18,9,11,14,83.33,8,False
5533,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,2,10.38,4.0,166.05,0.01,12,0.25,9.23,41.51,1.0,0,0,3,0.33,3,9,3,8,3,50.0,2,False
5534,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.25,1,3,1,3,4,50.0,2,False
5535,1,3,3,0,0,1,0.25,0,0.0,1,1.0,4,1,0,1,1,17.17,2.4,98.9,0.01,13,0.42,5.49,41.21,1.0,0,0,5,0.17,6,7,5,4,6,75.0,4,False
5536,1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,1.0,1,2,2,0.25,2,6,2,6,4,50.0,2,False
5537,3,0,1,0,4,2,1.0,2,2.0,1,0.5,6,1,0,1,2,3.95,15.75,980.75,0.02,18,0.06,54.49,62.27,0.5,1,2,6,0.5,7,11,2,9,4,50.0,2,False
5538,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,0,5.8,2.0,23.22,0.0,5,0.5,1.29,11.61,1.0,0,0,2,0.25,1,4,1,4,4,50.0,2,False
5539,1,1,17,4,0,1,0.06,0,0.0,1,1.0,2,1,0,1,0,68.61,8.29,4714.66,0.19,121,0.12,261.93,568.75,1.0,0,0,3,0.04,45,76,19,7,24,95.45,18,False
5540,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,2,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1.0,0,0,3,0.25,3,5,3,5,4,50.0,2,False
5541,3,1,1,0,6,2,1.0,2,3.0,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,2,3,5,0.5,5,9,4,7,4,50.0,2,False
5542,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,2,1.0,0,1,0,1,1,0.0,0,False
5543,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
5544,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,0,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,1.0,0,0,3,0.25,2,6,2,6,4,50.0,2,False
5545,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
5546,1,2,1,0,0,1,0.5,0,0.0,1,1.0,3,1,0,1,2,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,1.0,0,0,4,0.25,4,7,4,6,4,50.0,2,False
5547,21,3,28,16,32,11,0.35,12,2.67,5,0.45,43,11,1,3,4,18.41,86.77,138606.57,0.53,314,0.01,7700.36,1597.46,1.0,10,16,34,0.22,137,177,15,19,51,93.62,31,False
5548,3,2,4,0,4,2,0.4,2,2.0,2,1.0,7,1,0,1,2,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,7,0.29,7,10,6,8,7,80.0,5,False
5549,287,74,558,111,570,144,0.22,284,2.0,115,0.8,710,124,0,105,0,310.31,53.33,882628.66,5.52,2041,0.02,49034.93,16549.5,0.86,143,285,568,0.19,843,1198,245,31,776,86.43,663,False
5550,7,2,4,0,12,4,0.8,6,2.0,2,0.5,13,1,0,1,1,17.95,7.94,1133.07,0.05,33,0.13,62.95,142.62,0.25,3,6,11,0.57,13,20,9,11,7,80.0,5,False
5551,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,1.0,0,0,3,0.25,5,9,4,7,4,50.0,2,False
5552,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
5553,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,7.74,1.5,17.41,0.0,5,0.67,0.97,11.61,1.0,0,0,2,0.25,2,3,2,3,4,50.0,2,False
5554,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,2,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.5,1,3,1,3,2,0.0,0,False
5555,1,1,0,0,0,1,1.0,0,0.0,1,1.0,2,1,0,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0,0,3,0.5,1,0,1,0,2,0.0,1,False
5556,1,0,1,1,0,1,0.5,0,0.0,1,1.0,1,1,0,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.2,1,3,1,3,5,66.67,2,False
5557,1,1,3,0,0,1,0.25,0,0.0,1,1.0,2,1,0,1,1,9.0,3.33,100.0,0.01,10,0.3,5.56,30.0,1.0,0,0,3,0.17,4,6,3,5,6,75.0,4,False
5558,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1.0,0,0,2,1.0,1,5,1,5,1,0.0,0,False
5559,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,1.0,1,3,1,3,1,0.0,0,False
5560,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,2,1.0,0,0,0,0,1,0.0,0,False
5561,1,1,3,0,0,1,0.25,0,0.0,1,1.0,2,1,0,1,11,33.98,3.5,416.3,0.04,28,0.29,23.13,118.94,1.0,0,0,3,0.17,12,16,12,7,6,75.0,4,False
5562,1,1,2,0,0,1,0.33,0,0.0,1,1.0,2,1,0,1,2,6.74,3.75,94.75,0.01,9,0.27,5.26,25.27,1.0,0,0,3,0.2,3,6,2,5,5,66.67,3,False
5563,1,1,0,0,0,1,1.0,0,0.0,1,1.0,2,1,0,1,1,9.51,0.5,2.38,0.0,3,2.0,0.13,4.75,1.0,0,0,3,0.33,2,1,2,1,3,0.0,1,False
5564,3,1,1,0,4,2,1.0,2,2.0,1,0.5,7,1,0,1,2,12.29,3.5,150.57,0.01,12,0.29,8.36,43.02,0.5,1,2,7,0.33,5,7,5,7,6,50.0,2,False
5565,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,6.67,4.5,135.0,0.01,10,0.22,7.5,30.0,1.0,0,0,2,0.25,3,7,2,6,4,50.0,2,True
5566,1,2,1,0,0,1,0.5,0,0.0,1,1.0,3,1,0,1,2,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,1.0,0,0,4,0.25,4,7,4,6,4,50.0,2,False
5567,1,1,0,0,0,1,1.0,0,0.0,1,1.0,2,1,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0,0,3,1.0,0,0,0,0,1,0.0,0,False
5568,1,1,2,0,0,1,0.33,0,0.0,1,1.0,2,1,0,1,1,13.29,3.5,162.77,0.02,14,0.29,9.04,46.51,1.0,0,0,3,0.2,7,7,5,5,5,66.67,3,False
5569,1,0,2,0,0,1,0.33,0,0.0,1,1.0,1,1,0,1,1,9.0,3.0,81.0,0.01,9,0.33,4.5,27.0,1.0,0,0,2,0.2,2,7,2,6,5,66.67,3,False
5570,1,1,3,0,0,1,0.25,0,0.0,1,1.0,2,1,0,1,12,37.05,3.5,453.8,0.04,30,0.29,25.21,129.66,1.0,0,0,3,0.17,13,17,13,7,6,75.0,4,False
5571,1,6,39,8,0,1,0.02,0,0.0,1,1.0,40,1,0,2,2,418.3,3.32,4608.27,0.46,246,0.3,256.01,1388.39,1.0,0,0,41,0.02,104,142,47,3,51,95.92,41,False
5572,3,1,3,0,4,2,0.4,2,2.0,1,0.5,6,1,0,2,3,12.14,5.33,345.2,0.02,17,0.19,19.18,64.73,0.5,1,2,6,0.29,8,9,6,8,7,60.0,5,False
5573,3,3,6,0,4,2,0.25,2,2.0,2,1.0,7,1,0,2,1,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,0.5,1,2,7,0.2,8,13,6,7,10,75.0,8,False
5574,3,0,1,0,4,2,1.0,2,2.0,1,0.5,5,1,0,1,0,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,0.5,1,2,5,0.5,3,5,2,5,4,50.0,2,False
5575,3,2,6,1,4,2,0.22,2,2.0,1,0.5,7,1,0,3,2,11.06,11.14,1372.69,0.04,29,0.09,76.26,123.19,0.5,1,2,7,0.17,13,16,7,12,12,70.0,9,False
5576,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.25,1,3,1,3,4,50.0,2,False
5577,1,0,1,0,4,1,0.5,2,2.0,1,1.0,1,1,0,1,2,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,1.0,1,2,2,0.25,2,6,2,6,4,50.0,2,False
5578,3,3,4,1,4,2,0.4,2,2.0,2,1.0,10,1,0,1,0,17.64,3.33,196.03,0.02,17,0.3,10.89,58.81,0.5,1,2,10,0.25,8,9,6,5,8,83.33,5,False
5579,1,2,3,0,0,1,0.25,0,0.0,1,1.0,4,1,0,1,1,25.09,2.86,204.86,0.02,20,0.35,11.38,71.7,1.0,0,0,5,0.17,8,12,7,5,6,75.0,4,False
5580,1,2,1,4,0,1,0.5,0,0.0,1,1.0,3,1,0,1,3,17.17,2.4,98.9,0.01,13,0.42,5.49,41.21,1.0,0,0,4,0.13,6,7,5,4,8,83.33,2,False
5581,3,2,5,0,4,2,0.29,2,2.0,2,1.0,7,1,0,2,0,13.02,7.5,732.54,0.03,25,0.13,40.7,97.67,0.5,1,2,7,0.22,10,15,6,9,9,71.43,7,False
5582,3,0,1,0,4,2,1.0,2,2.0,1,0.5,6,1,0,1,2,3.95,15.75,980.75,0.02,18,0.06,54.49,62.27,0.5,1,2,6,0.5,7,11,2,9,4,50.0,2,False
5583,3,0,3,0,4,2,0.5,2,2.0,1,0.5,5,1,0,1,1,9.68,5.83,329.42,0.02,17,0.17,18.3,56.47,0.5,1,2,5,0.33,5,12,3,7,6,75.0,4,False
5584,1,0,0,0,0,1,1.0,0,0.0,1,1.0,1,1,0,0,0,5.33,1.5,12.0,0.0,4,0.67,0.67,8.0,1.0,0,0,2,0.5,1,3,1,3,2,0.0,0,False
5585,1,5,6,41,0,1,0.14,0,0.0,1,1.0,8,1,0,1,0,44.59,3.41,518.17,0.05,38,0.29,28.79,152.0,1.0,0,0,9,0.02,15,23,11,5,50,97.92,7,False
5586,3,2,2,0,4,2,0.67,2,2.0,2,1.0,8,1,0,1,0,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,0.5,1,2,8,0.4,8,11,3,8,5,66.67,3,False
5587,1,0,1,2,0,1,0.5,0,0.0,1,1.0,1,1,0,1,0,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1.0,0,0,2,0.17,1,5,1,5,6,75.0,2,False
5588,1,1,1,0,0,1,0.5,0,0.0,1,1.0,2,1,0,1,2,9.6,2.5,60.0,0.01,8,0.4,3.33,24.0,1.0,0,0,3,0.17,3,5,3,5,6,50.0,2,False
5589,3,2,2,0,4,2,0.67,2,2.0,2,1.0,6,1,0,1,0,12.18,3.0,109.62,0.01,11,0.33,6.09,36.54,0.5,1,2,6,0.4,4,7,4,6,5,66.67,3,False
5418,1,0,1,0,0,1,0.5,0,0.0,1,1.0,1,1,0,1,1,6.872059810305439,3.933477167367927,112.79419337026485,0.008111590557893091,9,0.304978424894811,6.266868634304188,26.527215035965394,1.0,0,0,2,0.25,2,6,2,5,4,50.0,2,True
2348,8,0,12,2,15,4,0.32328800053173934,7,2.0,3,0.7128171414644924,17,1,0,2,0,22.326831971995063,8.911747437864207,1704.4715707997796,0.06682971423507245,44,0.11365942847014489,94.68804117141914,193.63355074474327,0.20792571441231888,3,7,14,0.24585142882463779,20,24,11,9,20,85.79257144123189,15,True
2369,58,27,165,38,93,30,0.1348137789150629,43,2.1651862210849373,23,0.820212824097071,154,11,0,27,3,82.86633826935244,45.48998360462599,213639.13337627874,1.3758499301071165,606,0.025026603012133868,11868.841043073551,4116.545990189457,0.28422851264811777,24,46,126,0.10476057289079518,234,372,71,26,236,91.01766713261922,192,True
2384,4,5,30,18,7,2,0.0834216395647317,3,2.034216395647317,1,0.5615895121651706,24,1,0,1,2,76.50756295636226,18.562003487583286,26359.485652515526,0.4507947560825853,233,0.06315672087053661,1464.412945868447,1341.5511784372648,0.4384104878348294,1,3,23,0.05171081978236585,104,129,40,13,54,97.22614752720426,32,True
3704,5,1,8,4,6,3,0.31302255209883506,2,2.8302255209883507,2,0.67,8,2,0,1,2,27.518488723950583,13.581923265778467,5081.138686730174,0.1283022552098835,74,0.07169774479011651,282.28372161029915,373.81739434787033,0.8862510990621948,2,3,7,0.18981353125930103,32,41,17,14,16,91.91782095348309,9,True
2070,1,1,3,0,0,1,0.2971452417414043,0,0.0,1,1.0,2,1,0,1,2,15.455290640599959,5.231173166802553,417.16279813581116,0.026147113886624114,23,0.19229422777324823,23.17318814396431,80.18226490191833,1.0,0,0,3,0.14541154445350354,8,14,5,6,7,70.48833058411817,4,True
4187,3,1,8,6,5,2,0.23703399842948963,2,1.2966001570510368,1,0.7860609740865789,9,1,0,1,0,24.61627165725859,10.983915396553869,3312.429975912073,0.09538100549678628,60,0.09758499607372409,184.02381460574642,280.09817499800386,0.5656389473879027,1,2,9,0.11889800471153111,26,33,13,11,18,90.0,9,True
990,7,4,18,4,13,4,0.21176843572028098,6,2.0,3,0.7674035148834504,21,1,0,3,1,32.613759803512686,13.2585885496223,6702.084116612161,0.15475086130302895,88,0.0808842178601405,372.336628310133,454.9616996912266,0.2325964851165496,3,6,18,0.16480702976690081,34,53,19,14,28,88.25964851165496,21,True
1418,10,4,29,14,17,5,0.17598464420991444,8,2.149616105247861,2,0.3670844568454706,28,1,0,2,5,25.44590580829776,38.35481422350911,37427.729419818104,0.3250383894752139,197,0.02299232210495722,2079.3154139183157,966.1217444510871,0.2688234084140161,4,8,24,0.10598464420991444,83,114,16,14,52,94.00148165042596,32,True
